date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:05:44	2545/2545	---M--	200	added ('OK')	image/gif	date:Sat,%2025%20Aug%202018%2011:18:54%20GMT	https://sjesinstitutions.com/sjes-society-polytechnic/wp-content/plugins/revslider/public/assets/assets/loader.gif	C:/My%20Web%20Sites/SJES%20Diploma/sjesinstitutions.com/sjes-society-polytechnic/wp-content/plugins/revslider/public/assets/assets/loader.gif	(from https://sjesinstitutions.com/sjes-society-polytechnic/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8)
21:05:46	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2003%20Jan%202019%2006:08:57%20GMT	https://sjesinstitutions.com/sjes-society-polytechnic/wp-content/plugins/codelights-shortcodes-and-widgets/vendor/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/SJES%20Diploma/sjesinstitutions.com/sjes-society-polytechnic/wp-content/plugins/codelights-shortcodes-and-widgets/vendor/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://sjesinstitutions.com/sjes-society-polytechnic/wp-content/plugins/codelights-shortcodes-and-widgets/vendor/font-awesome/font-awesome.min.css?ver=4.5.0)
21:05:46	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2003%20Jan%202019%2006:08:57%20GMT	https://sjesinstitutions.com/sjes-society-polytechnic/wp-content/plugins/codelights-shortcodes-and-widgets/vendor/font-awesome/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/SJES%20Diploma/sjesinstitutions.com/sjes-society-polytechnic/wp-content/plugins/codelights-shortcodes-and-widgets/vendor/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://sjesinstitutions.com/sjes-society-polytechnic/wp-content/plugins/codelights-shortcodes-and-widgets/vendor/font-awesome/font-awesome.min.css?ver=4.5.0)
21:05:46	77160/77160	---M--	200	added ('OK')	font/woff2	date:Thu,%2003%20Jan%202019%2006:08:57%20GMT	https://sjesinstitutions.com/sjes-society-polytechnic/wp-content/plugins/codelights-shortcodes-and-widgets/vendor/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/SJES%20Diploma/sjesinstitutions.com/sjes-society-polytechnic/wp-content/plugins/codelights-shortcodes-and-widgets/vendor/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://sjesinstitutions.com/sjes-society-polytechnic/wp-content/plugins/codelights-shortcodes-and-widgets/vendor/font-awesome/font-awesome.min.css?ver=4.5.0)
21:05:47	98024/98024	---M--	200	added ('OK')	font/woff	date:Thu,%2003%20Jan%202019%2006:08:57%20GMT	https://sjesinstitutions.com/sjes-society-polytechnic/wp-content/plugins/codelights-shortcodes-and-widgets/vendor/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/SJES%20Diploma/sjesinstitutions.com/sjes-society-polytechnic/wp-content/plugins/codelights-shortcodes-and-widgets/vendor/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://sjesinstitutions.com/sjes-society-polytechnic/wp-content/plugins/codelights-shortcodes-and-widgets/vendor/font-awesome/font-awesome.min.css?ver=4.5.0)
21:05:48	39813/39813	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Nov%202020%2015:35:46%20GMT	https://sjesinstitutions.com/sjes-society-polytechnic/wp-content/themes/jevelin/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/SJES%20Diploma/sjesinstitutions.com/sjes-society-polytechnic/wp-content/themes/jevelin/fonts/glyphicons-halflings-regular.eot	(from https://sjesinstitutions.com/sjes-society-polytechnic/wp-content/themes/jevelin/css/bootstrap.min.css?ver=3.3.4)
21:05:48	165548/165548	---M--	200	added ('OK')	font/ttf	date:Thu,%2003%20Jan%202019%2006:08:57%20GMT	https://sjesinstitutions.com/sjes-society-polytechnic/wp-content/plugins/codelights-shortcodes-and-widgets/vendor/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/SJES%20Diploma/sjesinstitutions.com/sjes-society-polytechnic/wp-content/plugins/codelights-shortcodes-and-widgets/vendor/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://sjesinstitutions.com/sjes-society-polytechnic/wp-content/plugins/codelights-shortcodes-and-widgets/vendor/font-awesome/font-awesome.min.css?ver=4.5.0)
21:05:49	39813/39813	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Nov%202020%2015:35:47%20GMT	https://sjesinstitutions.com/sjes-society-polytechnic/wp-content/themes/jevelin/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/SJES%20Diploma/sjesinstitutions.com/sjes-society-polytechnic/wp-content/themes/jevelin/fonts/glyphicons-halflings-regulard41d.eot	(from https://sjesinstitutions.com/sjes-society-polytechnic/wp-content/themes/jevelin/css/bootstrap.min.css?ver=3.3.4)
21:05:50	39813/39813	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Nov%202020%2015:35:48%20GMT	https://sjesinstitutions.com/sjes-society-polytechnic/wp-content/themes/jevelin/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/SJES%20Diploma/sjesinstitutions.com/sjes-society-polytechnic/wp-content/themes/jevelin/fonts/glyphicons-halflings-regular.woff2	(from https://sjesinstitutions.com/sjes-society-polytechnic/wp-content/themes/jevelin/css/bootstrap.min.css?ver=3.3.4)
21:05:50	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Jan%202019%2006:08:57%20GMT	https://sjesinstitutions.com/sjes-society-polytechnic/wp-content/plugins/codelights-shortcodes-and-widgets/vendor/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/SJES%20Diploma/sjesinstitutions.com/sjes-society-polytechnic/wp-content/plugins/codelights-shortcodes-and-widgets/vendor/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://sjesinstitutions.com/sjes-society-polytechnic/wp-content/plugins/codelights-shortcodes-and-widgets/vendor/font-awesome/font-awesome.min.css?ver=4.5.0)
21:05:51	39813/39813	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Nov%202020%2015:35:49%20GMT	https://sjesinstitutions.com/sjes-society-polytechnic/wp-content/themes/jevelin/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/SJES%20Diploma/sjesinstitutions.com/sjes-society-polytechnic/wp-content/themes/jevelin/fonts/glyphicons-halflings-regular.woff	(from https://sjesinstitutions.com/sjes-society-polytechnic/wp-content/themes/jevelin/css/bootstrap.min.css?ver=3.3.4)
21:05:51	39813/39813	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Nov%202020%2015:35:50%20GMT	https://sjesinstitutions.com/sjes-society-polytechnic/wp-content/themes/jevelin/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/SJES%20Diploma/sjesinstitutions.com/sjes-society-polytechnic/wp-content/themes/jevelin/fonts/glyphicons-halflings-regular.ttf	(from https://sjesinstitutions.com/sjes-society-polytechnic/wp-content/themes/jevelin/css/bootstrap.min.css?ver=3.3.4)
21:05:52	39813/39813	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Nov%202020%2015:35:51%20GMT	https://sjesinstitutions.com/sjes-society-polytechnic/wp-content/themes/jevelin/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/SJES%20Diploma/sjesinstitutions.com/sjes-society-polytechnic/wp-content/themes/jevelin/fonts/glyphicons-halflings-regular.svg	(from https://sjesinstitutions.com/sjes-society-polytechnic/wp-content/themes/jevelin/css/bootstrap.min.css?ver=3.3.4)
21:05:53	54266/54266	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2003%20Feb%202018%2010:58:52%20GMT	https://sjesinstitutions.com/sjes-society-polytechnic/wp-content/themes/jevelin/fonts/Simple-Line-Icons.eot?v=2.4.0	C:/My%20Web%20Sites/SJES%20Diploma/sjesinstitutions.com/sjes-society-polytechnic/wp-content/themes/jevelin/fonts/Simple-Line-Iconsb26c.eot	(from https://sjesinstitutions.com/sjes-society-polytechnic/wp-content/themes/jevelin/css/simple-line-icons.css?ver=1.0.0)
